"chr","pos","strand","Name","Probe_rs","Probe_maf","CpG_rs","CpG_maf","SBE_rs","SBE_maf","Islands_Name","Relation_to_Island","UCSC_RefGene_Name","UCSC_RefGene_Accession","UCSC_RefGene_Group","Phantom","DMR","Enhancer","HMM_Island","Regulatory_Feature_Name","Regulatory_Feature_Group","DHS","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"cg10864951","chr7",1159070,"+","cg10864951",NA,NA,NA,NA,NA,NA,"chr7:1155303-1157445","S_Shore","C7orf50;C7orf50;C7orf50","NM_001134395;NM_032350;NM_001134396","Body;Body;Body","","","","","","","",0.85785954913313,1.48605254423663,4.74939301171859,2.19706170570678e-05,0.00908025702104983,2.64244499040553
"cg13327911","chr6",55965977,"+","cg13327911","rs12206920",0.145322,NA,NA,NA,NA,"","OpenSea","COL21A1","NM_030820","Body","","","TRUE","","","","",-0.903559895940059,-2.51163757308498,-4.74903515976198,2.19962909337698e-05,0.00908025702104983,2.64138745628016
"cg16324409","chr4",3416370,"-","cg16324409",NA,NA,NA,NA,NA,NA,"chr4:3414681-3415353","S_Shore","RGS12;RGS12;RGS12","NM_198229;NM_198227;NM_002926","Body;Body;Body","","","","","4:3416301-3416779","Unclassified_Cell_type_specific","TRUE",-0.618548655981658,-1.46686927258163,-4.74871566745178,2.2019237658548e-05,0.00908025702104983,2.64044330171145
"cg12500949","chr2",88357920,"+","cg12500949",NA,NA,NA,NA,NA,NA,"chr2:88354840-88355574","S_Shelf","","","","","","","","","","",0.801283092315575,1.3190830997063,4.74857249360895,2.20295283967575e-05,0.00908025702104983,2.64002020398003
"cg09438522","chr3",15000765,"-","cg09438522",NA,NA,NA,NA,NA,NA,"","OpenSea","NR2C2","NM_003298","5'UTR","","","TRUE","","3:15000636-15001030","Gene_Associated_Cell_type_specific","",0.604869767412871,0.343638893913728,4.74774091298708,2.20893925582757e-05,0.00908025702104983,2.63756284041008
"cg09213964","chr12",122668037,"+","cg09213964",NA,NA,NA,NA,NA,NA,"chr12:122667648-122668038","Island","LRRC43;LRRC43","NM_152759;NM_001098519","5'UTR;Body","","","","","12:122667416-122668190","Unclassified","TRUE",-0.461239758949982,-2.51133765832102,-4.74772732447914,2.2090372101039e-05,0.00908025702104983,2.63752268662835
"cg24284882","chr4",154418379,"-","cg24284882",NA,NA,NA,NA,NA,NA,"","OpenSea","KIAA0922;KIAA0922","NM_015196;NM_001131007","Body;Body","","","TRUE","","4:154418276-154418820","Unclassified","",0.56705348580063,2.63259237761641,4.74761059691693,2.20987882980819e-05,0.00908025702104983,2.63717776017936
"cg08457169","chr2",242805904,"+","cg08457169",NA,NA,NA,NA,NA,NA,"chr2:242805752-242806034","Island","","","","","","","2:242454426-242454693","","","",-0.440551919552729,-2.02291774914647,-4.74689598789725,2.21503812779051e-05,0.00908931611769704,2.6350661615785
"cg27228986","chr2",179897289,"+","cg27228986",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.459780114676915,1.28678363169301,4.74647916858619,2.21805292852929e-05,0.00908931611769704,2.63383454138035
"cg22987448","chr19",8591364,"+","cg22987448",NA,NA,NA,NA,NA,NA,"chr19:8591294-8591842","Island","MYO1F","NM_012335","Body","","","","19:8497324-8497807","","","",1.82480347899818,3.02366118457055,4.74597374515134,2.22171400709906e-05,0.00908931611769704,2.63234115217071
"cg17922695","chr17",75451809,"+","cg17922695","rs141305716",0.0101,NA,NA,NA,NA,"chr17:75447477-75447821","S_Shelf","SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9","NM_001113492;NM_001113496;NM_001113493;NM_001113491;NM_006640;NM_001113494","Body;5'UTR;Body;Body;Body;Body","","","","17:72963332-72963442","17:75451484-75451960","Unclassified","",0.455503027521306,0.530661046456269,4.74566189086139,2.22397591574258e-05,0.00908931611769704,2.63141972862456
"cg07015803","chr14",99655593,"+","cg07015803",NA,NA,NA,NA,NA,NA,"","OpenSea","BCL11B;BCL11B","NM_022898;NM_138576","Body;Body","","","","14:98725296-98725501","14:99654966-99656469","Promoter_Associated_Cell_type_specific","",0.910151428275111,1.76639145033526,4.74546709219576,2.22538995824715e-05,0.00908931611769704,2.63084417296582
"cg09022607","chr10",114712695,"-","cg09022607",NA,NA,NA,NA,NA,NA,"chr10:114712115-114712544","S_Shore","TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2","NM_001146284;NM_001146285;NM_030756;NM_001146274;NM_001146286;NM_001146283","Body;Body;Body;Body;Body;Body","","","","10:114701795-114702694","","","",-0.593376954274841,-0.555120692331516,-4.74519148568471,2.22739209553805e-05,0.00908931611769704,2.63002987183966
"cg10502324","chr12",76372038,"+","cg10502324",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","12:76371643-76372294","NonGene_Associated","TRUE",0.529274229860272,0.177389661874396,4.74470608143436,2.23092261348848e-05,0.00909330693869797,2.62859573771568
"cg20488123","chr6",20689061,"+","cg20488123",NA,NA,NA,NA,NA,NA,"","OpenSea","CDKAL1","NM_017774","Body","","","TRUE","","6:20689003-20689252","Unclassified_Cell_type_specific","",0.698262769660589,0.294002565987367,4.74428058348265,2.23402193913933e-05,0.00909553309381361,2.62733863011634
"cg04403423","chr1",116917619,"-","cg04403423","rs6656577",0.040609,NA,NA,NA,NA,"chr1:116915291-116916813","S_Shore","ATP1A1;ATP1A1","NM_001160233;NM_000701","Body;Body","","","","","1:116917467-116917763","Promoter_Associated_Cell_type_specific","",0.901754447740648,1.44053237030462,4.74341162432059,2.24036459881448e-05,0.00911094390987059,2.62477143785237
"cg16484401","chr6",133188400,"+","cg16484401","rs12203738",0.047199,NA,NA,NA,NA,"","OpenSea","","","","","DMR","","","","","",-0.432854333993537,0.197592989261247,-4.74260157486225,2.24629322030884e-05,0.00911524570445196,2.6223783983766
"cg07183799","chr13",107214285,"-","cg07183799",NA,NA,NA,NA,NA,NA,"","OpenSea","ARGLU1","NM_018011","Body","","","TRUE","","","","",0.582283865878292,1.00931428592846,4.74256792865185,2.24653980505237e-05,0.00911524570445196,2.62227900348265
"cg01802532","chr4",56475905,"-","cg01802532",NA,NA,NA,NA,NA,NA,"","OpenSea","NMU","NM_006681","Body","","","TRUE","","","","TRUE",0.457253757587521,-0.603313227800498,4.74207811613332,2.25013253657322e-05,0.00911943646748041,2.62083206076547
"cg17220933","chr1",206729613,"-","cg17220933","rs2210517",0.24936,NA,NA,NA,NA,"chr1:206730397-206730908","N_Shore","RASSF5;RASSF5;RASSF5","NM_182663;NM_182665;NM_182664","Body;TSS1500;Body","","","","","1:206729515-206729703","Unclassified","",0.736562645528085,1.39641307467961,4.74126940088379,2.25607676507879e-05,0.00913313712699425,2.61844314379087
"cg27658254","chr8",142140021,"-","cg27658254",NA,NA,NA,NA,NA,NA,"chr8:142138208-142139342","S_Shore","DENND3","NM_014957","5'UTR","","RDMR","","8:142209203-142209342","8:142139588-142140237","NonGene_Associated","",-0.418381076791207,-2.94058533779335,-4.73909732708811,2.27211853377325e-05,0.00917385255689519,2.61202745702431
"cg06250720","chr10",5593949,"+","cg06250720",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","low-CpG:5583912-5583986","","","","10:5593771-5594522","Unclassified","TRUE",0.646045701616525,1.31875197746814,4.73853882955001,2.27626139761943e-05,0.00917385255689519,2.61037794287862
"cg14475875","chr3",193856076,"+","cg14475875",NA,NA,NA,NA,NA,NA,"chr3:193854575-193856015","S_Shore","HES1","NM_005524","3'UTR","","","","","3:193855362-193856333","Unclassified","",-0.552569302790508,-1.71382673450974,-4.73824554565825,2.27843991490301e-05,0.00917385255689519,2.60951175432719
"cg01558645","chr4",71587904,"+","cg01558645","rs72861346",0.019213,NA,NA,NA,NA,"","OpenSea","RUFY3;RUFY3;RUFY3;RUFY3;RUFY3","NM_001037442;NM_001130709;NM_014961;NM_014961;NM_001037442","1stExon;Body;5'UTR;1stExon;5'UTR","low-CpG:71806446-71806852","","TRUE","","","","",0.747861777208346,1.28462519641555,4.73784356185826,2.28142918907713e-05,0.00917385255689519,2.60832455357535
"cg13868356","chr9",102573997,"-","cg13868356",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.526086206599661,2.55936861032574,4.73702519988784,2.28752670446468e-05,0.00917385255689519,2.60590772460204
"cg07427438","chr16",4819304,"+","cg07427438",NA,NA,NA,NA,NA,NA,"chr16:4816764-4817353","S_Shore","","","","","","","","16:4818276-4819331","Promoter_Associated","",-0.652408228153952,-0.0376070098345419,-4.73672674210481,2.2897544638832e-05,0.00917385255689519,2.60502633173322
"cg14378925","chr11",64635728,"-","cg14378925",NA,NA,NA,NA,NA,NA,"","OpenSea","EHD1","NM_006795","Body","","","","11:64392254-64392478","","","",0.636434427130369,1.38099910640997,4.73662470975055,2.29051654686371e-05,0.00917385255689519,2.6047250175599
"cg04916416","chr3",30651317,"-","cg04916416",NA,NA,NA,NA,NA,NA,"chr3:30647987-30648881","S_Shelf","TGFBR2;TGFBR2","NM_001024847;NM_003242","Body;Body","","","","","","","",0.857899306895455,1.71618534390471,4.73645508405828,2.29178403887886e-05,0.00917385255689519,2.60422409578127
"cg26779306","chr10",34399020,"-","cg26779306","rs77971093",0.022569,NA,NA,NA,NA,"","OpenSea","","","","","","","10:34438923-34439082","","","",0.386057358776648,2.73192527309263,4.7362829152971,2.29307123893357e-05,0.00917385255689519,2.60371566903154
"cg08805054","chr11",118781728,"+","cg08805054",NA,NA,NA,NA,NA,NA,"chr11:118781060-118781732","Island","BCL9L","NM_182557","TSS200","","","TRUE","11:118286271-118286989","","","TRUE",0.438425731022603,1.20646413350128,4.73593609493494,2.29566636120126e-05,0.00917385255689519,2.60269149872618
"cg22689323","chr8",143926325,"-","cg22689323",NA,NA,NA,NA,NA,NA,"","OpenSea","GML","NM_002066","Body","","","","","8:143925755-143926503","Unclassified_Cell_type_specific","",0.760272751331212,1.43037223802193,4.73579998599978,2.29668560072202e-05,0.00917385255689519,2.60228957075558
"cg09122223","chr11",112035175,"-","cg09122223",NA,NA,NA,NA,NA,NA,"","OpenSea","IL18","NM_001562","TSS1500","","","","","","","",-0.699093984846431,1.08990891109497,-4.73552977419607,2.29871037668721e-05,0.00917385255689519,2.60149164797865
"cg03104936","chr7",50849168,"+","cg03104936",NA,NA,NA,NA,NA,NA,"chr7:50849752-50850871","N_Shore","GRB10","NM_001001555","5'UTR","","","TRUE","","7:50848969-50850782","Promoter_Associated_Cell_type_specific","",0.384918327082105,0.347384860708035,4.73540961664855,2.29961131617494e-05,0.00917385255689519,2.60113683234219
"cg22459924","chr19",2607850,"+","cg22459924","rs78181971",0.010979,NA,NA,NA,NA,"chr19:2607725-2607967","Island","GNG7","NM_052847","5'UTR","","DMR","","19:2558832-2559008","19:2607647-2608578","Unclassified","",0.542455482763308,0.52842247047331,4.73466267544067,2.30521966556089e-05,0.00917396763084285,2.5989312293823
"cg19791637","chr2",30633168,"+","cg19791637",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.567696263554172,0.876820309617558,4.73432926857196,2.30772736563142e-05,0.00917396763084285,2.59794676043014
"cg26218110","chr17",79375254,"+","cg26218110",NA,NA,NA,NA,NA,NA,"chr17:79366806-79374742","S_Shore","BAHCC1","NM_001080519","Body","","RDMR","","","","","",-0.43012474163596,-1.40183592161741,-4.73414713995802,2.30909836827151e-05,0.00917396763084285,2.59740898711283
"cg08574915","chr17",79924772,"-","cg08574915",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","17:77517620-77518144","17:79924734-79926291","Unclassified","",-0.779920257781335,-1.02745692731226,-4.73403526775031,2.30994090158908e-05,0.00917396763084285,2.5970786635016
"cg08035555","chr19",3558417,"-","cg08035555",NA,NA,NA,NA,NA,NA,"chr19:3556962-3558293","S_Shore","C19orf28;C19orf28;C19orf28","NM_021731;NM_001042680;NM_174983","TSS1500;TSS1500;TSS1500","","","","","","","",-0.79378318307113,-1.21899913481455,-4.73325143204098,2.31585262183201e-05,0.00917717488766114,2.59476430142502
"cg14506192","chr12",122711988,"+","cg14506192",NA,NA,NA,NA,NA,NA,"chr12:122710054-122711371","S_Shore","DIABLO;DIABLO;DIABLO;DIABLO;DIABLO;DIABLO","NR_024600;NM_138929;NM_019887;NR_024601;NM_138929;NM_019887","Body;5'UTR;5'UTR;Body;1stExon;1stExon","","","","","","","",0.687918333994921,1.67470623699337,4.73320386029483,2.31621188843986e-05,0.00917717488766114,2.59462384390382
"cg10774361","chr4",83483487,"-","cg10774361",NA,NA,NA,NA,NA,NA,"chr4:83482744-83483091","S_Shore","TMEM150C","NM_001080506","TSS1500","","","","4:83701637-83702512","4:83483435-83483561","Unclassified_Cell_type_specific","TRUE",-0.2881530268502,-2.3704981711288,-4.73282537744219,2.31907218272758e-05,0.00917717488766114,2.5935063714973
"cg01565508","chr17",8869961,"+","cg01565508",NA,NA,NA,NA,NA,NA,"chr17:8868469-8869372","S_Shore","PIK3R5","NM_001142633","TSS1500","","","","","","","",-0.710717017871015,-0.158322935026941,-4.73256356410407,2.321052807417e-05,0.00917717488766114,2.59273338058205
"cg25766247","chr8",59714165,"-","cg25766247",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","8:59713980-59714307","Unclassified","",0.332429539337397,-2.3642904492186,4.73141795732217,2.32973893817547e-05,0.00920130651918313,2.58935116994035
"cg08642285","chr15",68498589,"+","cg08642285",NA,NA,NA,NA,NA,NA,"","OpenSea","CALML4;CALML4","NM_001031733;NM_033429","TSS200;TSS200","","","","","","","TRUE",-0.659276598665048,-1.76945544508441,-4.73003635506955,2.34025695302983e-05,0.00922472493237969,2.58527251868209
"cg00172849","chr1",103574532,"+","cg00172849",NA,NA,NA,NA,NA,NA,"","OpenSea","COL11A1;COL11A1;COL11A1;COL11A1","NM_001168249;NM_080629;NM_080630;NM_001854","TSS1500;TSS1500;TSS1500;TSS1500","","","TRUE","1:103346256-103347121","","","",-0.352000476203745,-0.887148888802457,-4.72979863857348,2.34207137076088e-05,0.00922472493237969,2.58457078449429
"cg01022974","chr4",154073480,"-","cg01022974",NA,NA,NA,NA,NA,NA,"chr4:154074383-154075045","N_Shore","TRIM2","NM_001130067","TSS1500","","","","4:154292803-154292977","","","",-1.06284855752536,-3.74284265988343,-4.72943928807061,2.34481681078314e-05,0.00922472493237969,2.5835100074565
"cg11316517","chr5",72666838,"-","cg11316517",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","TRUE",-0.477300580817195,-0.463646235490679,-4.72928113153722,2.34602613053825e-05,0.00922472493237969,2.583043147612
"cg05964918","chr10",96953953,"+","cg05964918",NA,NA,NA,NA,NA,NA,"","OpenSea","C10orf129","NM_207321","TSS200","","","","","","","",0.706354778647717,2.40462577102087,4.72862792267455,2.35102729423705e-05,0.00923419755717176,2.58111499544106
"cg22996170","chr19",12895529,"+","cg22996170","rs8102357",0.051479,NA,NA,NA,NA,"chr19:12893269-12894096","S_Shore","","","","","RDMR","TRUE","","19:12895280-12896089","Unclassified","",0.501594558878841,1.54466470138704,4.72807400184475,2.35527649370985e-05,0.00924069905838838,2.57947998010332
"cg18404652","chr8",42009622,"-","cg18404652","rs78195897",0.019213,NA,NA,NA,NA,"chr8:42009723-42011098","N_Shore","AP3M2;AP3M2","NM_001134296;NM_006803","TSS1500;TSS1500","","","","","8:42008791-42011211","Promoter_Associated","",0.549246238825409,0.475740805491466,4.72592542529933,2.37183009441698e-05,0.00929166793034732,2.57313849296888
"cg08140114","chr6",139482238,"+","cg08140114",NA,NA,NA,NA,NA,NA,"","OpenSea","HECA","NM_016217","Body","","","TRUE","","6:139482105-139483443","Promoter_Associated","",0.800449313664056,0.843028390259876,4.72481071356283,2.38046336242622e-05,0.00929166793034732,2.56984875025225
"cg22148827","chr8",129196929,"-","cg22148827",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.621041441248003,2.51266792439416,4.72464913562017,2.38171732009262e-05,0.00929166793034732,2.5693719182331
"cg04582254","chr10",131756487,"+","cg04582254",NA,NA,NA,NA,NA,NA,"chr10:131756690-131758787","N_Shore","EBF3","NM_001005463","Body","","RDMR","","","","","",-0.513297947157999,0.163971291560846,-4.72451858108176,2.38273098896117e-05,0.00929166793034732,2.56898664251317
"cg25124739","chr2",46527098,"-","cg25124739",NA,NA,NA,NA,NA,NA,"chr2:46523789-46527140","Island","EPAS1","NM_001430","Body","","","","2:46380206-46380625","","","",-0.442970769791881,-1.25283315174982,-4.72449827305143,2.38288870539229e-05,0.00929166793034732,2.56892671233412
"cg20592075","chr7",45921668,"-","cg20592075",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","TRUE",-0.532639926041163,0.660067300210838,-4.72421806690594,2.38506589360605e-05,0.00929166793034732,2.56809981488483
"cg09740560","chr6",29602390,"-","cg09740560",NA,NA,NA,NA,NA,NA,"chr6:29600192-29600661","S_Shore","GABBR1;GABBR1","NM_001470;NM_021904","TSS1500;TSS1500","","","","","","","",-0.768335648878035,-1.04739035357795,-4.72396087115058,2.38706601407903e-05,0.00929166793034732,2.56734083364715
"cg04319399","chr16",85497962,"-","cg04319399",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","16:84055343-84055584","","","",0.509798207267819,1.79032512901382,4.72245867296456,2.3987810739678e-05,0.00929166793034732,2.56290809268623
"cg26466858","chr1",152595842,"-","cg26466858",NA,NA,NA,NA,NA,NA,"","OpenSea","LCE3A","NM_178431","TSS1500","","","","","","","",-0.364382661915816,-0.901804341236563,-4.72205017882594,2.40197652723347e-05,0.00929166793034732,2.56170276007847
"cg18182216","chr1",150978385,"+","cg18182216","rs116471628",0.016942,NA,NA,NA,NA,"chr1:150980735-150981092","N_Shelf","FAM63A;FAM63A;FAM63A;FAM63A;FAM63A","NM_018379;NM_001163259;NM_001163258;NM_001163260;NM_001040217","5'UTR;5'UTR;Body;5'UTR;5'UTR","","RDMR","","","","","",0.332610676122006,1.11267060062196,4.72195826851008,2.40269607414144e-05,0.00929166793034732,2.56143156672969
"cg13801402","chr1",114429965,"-","cg13801402",NA,NA,NA,NA,NA,NA,"","OpenSea","BCL2L15","NM_001010922","1stExon","","","","","","","",-0.739651457807079,0.662697724972979,-4.72157698408258,2.40568333566392e-05,0.00929166793034732,2.5603065528427
"cg00231274","chr7",1263233,"+","cg00231274",NA,NA,NA,NA,NA,NA,"chr7:1263496-1264364","N_Shore","","","","","","","","","","",-0.451236867752823,0.0630966587700125,-4.72109968674088,2.40942798095944e-05,0.00929166793034732,2.55889827932261
"cg04326499","chr6",45627080,"+","cg04326499",NA,NA,NA,NA,NA,NA,"chr6:45630986-45631814","N_Shelf","","","","","","","","6:45627054-45627310","Unclassified_Cell_type_specific","",0.672318733600419,1.57446845402955,4.72096143633067,2.41051369737485e-05,0.00929166793034732,2.55849037653973
"cg06180389","chr1",111436823,"+","cg06180389","rs1936943",0.49726,NA,NA,NA,NA,"","OpenSea","CD53;CD53","NM_001040033;NM_000560","Body;Body","","","","","1:111436603-111436898","Promoter_Associated_Cell_type_specific","",0.305781914282978,-0.335834179816614,4.72087206182945,2.41121583460274e-05,0.00929166793034732,2.55822668208244
"cg22356722","chr2",176990921,"-","cg22356722",NA,NA,NA,NA,NA,NA,"chr2:176989337-176989587","S_Shore","","","","","RDMR","","","","","",-0.819652857853405,-2.09104444090014,-4.72067515099432,2.41276350046183e-05,0.00929166793034732,2.55764571252687
"cg01404893","chr16",89043547,"+","cg01404893",NA,NA,NA,NA,NA,NA,"","OpenSea","CBFA2T3","NM_005187","TSS200","","","","","16:89043183-89043717","Unclassified","",-0.658945876502231,-0.755106886218134,-4.72041995639283,2.41477071443778e-05,0.00929166793034732,2.55689279129817
"cg00032884","chr2",48540671,"-","cg00032884","rs77966862",0.014757,NA,NA,NA,NA,"chr2:48541252-48542587","N_Shore","FOXN2","NM_002158","TSS1500","","","","","","","",0.695935065394408,1.11269447251521,4.72032579578455,2.4155117422856e-05,0.00929166793034732,2.55661498447476
"cg03334072","chr7",150435779,"-","cg03334072",NA,NA,NA,NA,NA,NA,"","OpenSea","GIMAP5","NM_018384","5'UTR","","","","","","","",0.690522150059723,0.833925521273564,4.72020912757295,2.41643021131461e-05,0.00929166793034732,2.55627077443436
"cg10318744","chr14",69282256,"+","cg10318744",NA,NA,NA,NA,NA,NA,"chr14:69283046-69283605","N_Shore","","","","","","TRUE","","14:69282176-69284638","Promoter_Associated","TRUE",0.712301217525602,0.686222423594011,4.72003219871748,2.41782373687545e-05,0.00929166793034732,2.55574877989754
"cg17267737","chr7",158819531,"-","cg17267737",NA,NA,NA,NA,NA,NA,"chr7:158817175-158817629","S_Shore","","","","","","TRUE","7:158512220-158512620","7:158819293-158819831","Unclassified_Cell_type_specific","",0.698576665916766,1.48021456179251,4.71944505191148,2.42245388285656e-05,0.00929631413267651,2.55401655470725
"cg06466839","chr11",129062277,"-","cg06466839",NA,NA,NA,NA,NA,NA,"","OpenSea","RICS","NM_001142685","TSS200","","","","","","","",0.582489418177403,0.645572129533682,4.71903671066253,2.42567913634006e-05,0.00929631413267651,2.55281188404961
"cg13750061","chr11",118214845,"+","cg13750061",NA,NA,NA,NA,NA,NA,"","OpenSea","CD3G;CD3D;CD3D","NM_000073;NM_000732;NM_001040651","TSS1500;TSS1500;TSS1500","","","","","11:118214748-118215208","Unclassified_Cell_type_specific","",0.880658840998557,1.67044172296224,4.71888716985516,2.42686132953141e-05,0.00929631413267651,2.55237072239703
"cg13717434","chr9",97854044,"-","cg13717434",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","TRUE",-0.666546292047809,0.295013229114039,-4.71819743743096,2.43232133888065e-05,0.00930722143254069,2.5503359863799
"cg17383842","chr3",50553718,"-","cg17383842",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","TRUE",-0.476003643867139,-1.5849327775901,-4.71748179373446,2.43799923392364e-05,0.00931893816619236,2.54822489751442
"cg21159993","chr5",139554405,"+","cg21159993",NA,NA,NA,NA,NA,NA,"chr5:139554389-139555457","Island","C5orf32","NM_032412","TSS1500","","","","","5:139554047-139556021","Promoter_Associated","",-0.590759562567913,-3.19664643881018,-4.71626636420556,2.44767229416578e-05,0.00934144112175187,2.54463968406598
"cg07785552","chr1",26869620,"+","cg07785552",NA,NA,NA,NA,NA,NA,"","OpenSea","RPS6KA1","NM_002953","Body","","","","","1:26869478-26869683","Promoter_Associated","",-0.60007105726271,-0.609983157042913,-4.71599405709736,2.44984463402468e-05,0.00934144112175187,2.54383648096682
"cg00559992","chr5",67581342,"+","cg00559992",NA,NA,NA,NA,NA,NA,"chr5:67584213-67584451","N_Shelf","PIK3R1","NM_181523","Body","","","","","","","",0.726388969593559,1.94343886899889,4.71575503639262,2.45175299269828e-05,0.00934144112175187,2.54313147069845
"cg16137147","chr1",221067896,"-","cg16137147","rs41305100",0.025594,NA,NA,NA,NA,"chr1:221067447-221068185","Island","","","","","","TRUE","1:219133817-219135077","","","",-0.759357647174113,-1.47107875547919,-4.71530674845167,2.45533609873144e-05,0.00934150053427288,2.54180923686187
"cg26297462","chr1",45292204,"-","cg26297462","rs11573590",0.037767,NA,NA,NA,NA,"","OpenSea","PTCH2;PTCH2","NM_001166292;NM_003738","Body;Body","","","TRUE","","1:45292184-45292281","Unclassified_Cell_type_specific","",-0.49905357926866,-1.01963674924679,-4.71509716831043,2.45701301088119e-05,0.00934150053427288,2.54119108810505
"cg05726274","chr16",65783443,"+","cg05726274",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.559252252164057,-0.852814192046564,-4.71448689803593,2.46190237887155e-05,0.0093501110123784,2.53939116193459
"cg09709457","chr3",194875295,"-","cg09709457",NA,NA,NA,NA,NA,NA,"","OpenSea","C3orf21","NM_152531","Body","","","TRUE","","","","",-0.659499310996448,-0.479533988519269,-4.71409700106766,2.4650311658417e-05,0.00935202372391137,2.53824123659217
"cg07569385","chr13",20766226,"-","cg07569385",NA,NA,NA,NA,NA,NA,"chr13:20766208-20767779","Island","GJB2","NM_004004","5'UTR","","","","13:19664170-19665499","13:20766067-20766339","Unclassified_Cell_type_specific","",-0.512860436387434,-1.83386062326449,-4.71338628506976,2.47074447593564e-05,0.00935979396982363,2.53614518528927
"cg13355542","chr2",97199248,"-","cg13355542",NA,NA,NA,NA,NA,NA,"chr2:97202313-97203787","N_Shelf","","","","","","","","","","TRUE",-0.624746797835745,-0.910316072489082,-4.71318884573176,2.47233396275149e-05,0.00935979396982363,2.53556291052134
"cg25031824","chr17",3819363,"-","cg25031824",NA,NA,NA,NA,NA,NA,"","OpenSea","P2RX1","NM_002558","Body","","","","17:3766045-3766239","17:3818859-3819375","Promoter_Associated","",-0.646769957740459,-0.050710149702872,-4.71230211579493,2.47948499547729e-05,0.00937616827974132,2.53294790939383
"cg20710519","chr5",6775909,"-","cg20710519",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","5:6828901-6828962","","","",0.787029128252031,-1.64388683861121,4.71200037395186,2.48192302707296e-05,0.00937616827974132,2.53205809189756
"cg27377289","chr7",7812273,"+","cg27377289",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","7:7812242-7812313","Unclassified_Cell_type_specific","",0.864266286858411,1.16429377400493,4.71154535005564,2.48560401413867e-05,0.00938012714000881,2.53071628511681
"cg20930815","chr11",9099393,"+","cg20930815",NA,NA,NA,NA,NA,NA,"","OpenSea","SCUBE2;SCUBE2","NM_020974;NM_001170690","Body;Body","","","TRUE","","","","",0.423867005096322,2.99344762965285,4.71080841744506,2.49157693571191e-05,0.00939249503157056,2.52854324178984
"cg06452769","chr8",145028093,"-","cg06452769","rs188595907",0.0105,NA,NA,NA,NA,"chr8:145027911-145028352","Island","PLEC1;PLEC1;PLEC1","NM_000445;NM_201378;NM_201379","Body;Body;TSS200","","","","8:145099465-145100338","","","",-0.770303791657259,-1.41658724270073,-4.71049095051638,2.49415438809408e-05,0.00939249503157056,2.52760713439205
"cg26472802","chr21",45713719,"-","cg26472802",NA,NA,NA,NA,NA,NA,"chr21:45713509-45713813","Island","AIRE;AIRE","NM_000658;NM_000383","Body;Body","","","","21:44537955-44538205","21:45713346-45714868","Unclassified_Cell_type_specific","",0.971628434484679,2.19627451027426,4.70974599645563,2.50021282358834e-05,0.00940536765933716,2.52541057401447
"cg16498391","chr18",12421072,"-","cg16498391",NA,NA,NA,NA,NA,NA,"chr18:12420135-12420863","S_Shore","SLMO1;SLMO1","NM_006553;NM_001142405","Body;Body","","","","","18:12419938-12421169","Unclassified","",-0.544249887092558,-1.01297297091388,-4.70862983243267,2.50931726284932e-05,0.00941603116590194,2.52211964928449
"cg05942508","chr11",113846922,"-","cg05942508","rs11604247",0.161489,NA,NA,NA,NA,"","OpenSea","HTR3A;HTR3A;HTR3A","NM_000869;NM_001161772;NM_213621","Body;TSS1500;Body","","","","","11:113846909-113846943","Unclassified_Cell_type_specific","",-1.07459495079735,-1.63148436199513,-4.70836313555161,2.51149750320711e-05,0.00941603116590194,2.52133334575322
"cg00013733","chr19",1423273,"+","cg00013733",NA,NA,NA,NA,NA,NA,"chr19:1423752-1424006","N_Shore","DAZAP1;DAZAP1","NM_018959;NM_170711","Body;Body","","","","","19:1423186-1423374","Gene_Associated_Cell_type_specific","",-0.564786458917773,3.27135878376277,-4.70769896689486,2.51693516337312e-05,0.00941603116590194,2.51937522809531
